6.0327E-02	0.0012664	4.36633E-05
8.8348E-02	0.004187919	0.000133945
1.2213E-01	0.005259444	0.0001744
1.5936E-01	0.005601337	0.000187008
3.2020E-01	0.005117931	0.000375698
3.9236E-01	0.003978329	0.000124627
5.1404E-01	0.004107622	0.000128703
6.6221E-01	0.002989137	9.28774E-05
8.9828E-01	0.002590159	8.05826E-05
1.1731E+00	0.002241351	6.96091E-05
1.3332E+00	0.002133198	6.62468E-05
1.8360E+00	0.00171931	5.34699E-05
