8.8348E-02	0.085295807	0.002646923
1.2213E-01	0.102424892	0.003281462
1.5936E-01	0.103039304	0.003301979
3.9236E-01	0.070068687	0.002173247
5.1404E-01	0.061625825	0.001911812
6.6221E-01	0.052914834	0.00164057
8.9828E-01	0.03859798	0.001196848
1.1731E+00	0.033171945	0.001028464
1.3332E+00	0.031291664	0.000970167
1.8360E+00	0.025288931	0.000784148
