8.8348E-02	0.14181334	0.004398738
1.2213E-01	0.180724469	0.005786596
1.5936E-01	0.182099345	0.005831449
3.9236E-01	0.125444698	0.00388981
5.1404E-01	0.107579175	0.00333633
6.6221E-01	0.092134525	0.002856365
8.9828E-01	0.060440635	0.001873961
1.1731E+00	0.050254236	0.001558017
1.3332E+00	0.047210134	0.001463641
1.8360E+00	0.037228569	0.001154296
